tweet_id,created_at,raw_text_tweet,user_location,retweet_count,like_count
1.71484E+18,19-10-2023 03:21,@இளம்குறள் செய்திகள் @ilamkurall news @news @Dindigul @kodaikanal @truck @repair @traffic jam @vellore @digital news https://t.co/nYXar7iYlX,Vellore,0,0
1.7031E+18,16-09-2023 17:31,"Heavy traffic jam in vellore, not even one police personal to manage",Vellore,0,0
1.69044E+18,12-08-2023 19:25,"@arrahman Sir, we travelled all the way  from Vellore with much difficulty because of heavy traffic jam. We spent more than  five hours in traveling. I kindly request you to refund the amount. My advance thanks for understanding  our difficulties. #requiredrefund #refund",Vellore,0,0
1.67828E+18,10-07-2023 05:47,"for those who dont understand tamil, the news item says the vellore district collector forced a biryani shop to close because they were causing crowds &amp; traffic jam due to their free chicken biryani offer",Vellore,1,1
1.67003E+18,17-06-2023 11:22,"@PasumaiEarth @GMSRailway @draramadoss @annamalai_k @drramadoss @PMOIndia vellore to Tiruvannamalai daily 100 of bus running, Environment pollution, high cost ( train 25₹, bus 80₹) , wast of time, not user friendly for senior citizens, more number of road accident, traffic jam,",Vellore,0,1
1.66725E+18,09-06-2023 19:14,"When did Chennai -&gt; Bangalore by road become such a pain?! Left Porur at 3.30PM, reached Bangalore at 11.15PM (with a 30 minute dinner stop). 

- Terrible roads until Ranipet 
- 60 min traffic jam in Vellore 
- next to invisible roads from Ambur to Krishnagiri 

Why are we made… https://t.co/IIIksRSWAG",Vellore,8,135
1.62623E+18,16-02-2023 14:39,"வாணியம்பாடி வளையாம்பட்டு மேம்பாலத்தில் ராட்சத இறக்கை ஏற்றிச்சென்ற வாகனம் பழுது - அங்கு மேலும் இரண்டு விபத்துக்கள்

#windturbine #heavyvehiclerepair #heavytarfficjam #valaiyambattuflyover #vaniyambadi 

https://t.co/02GeGnru7c",,0,2
1.56644E+18,04-09-2022 15:06,"பூவை டூ போரூர்.. 10 நிமிடத்தில் டிராபிக் சாலையை கடந்தது இதயத்துடன் விரைந்த ஆம்புலன்ஸ்! https://t.co/ALjySrDjuq 

#poonthamalle | #Porur | #vellore",Vellore,5,22
1.46503E+18,28-11-2021 18:41,"SP CTR Sri S.Senthil Kumar IPS along with SDPO CTR Sri N.Sudhakar Reddy with special parties rushed to the spot near Chilapalle,Gudipala(M) where heavy traffic jam was occurred due to over flow of water on Chittoor-Vellore highway.Cleared the traffic for safe passage of vehicles. https://t.co/TvvH7l9I2t",Vellore,1,10
1.35685E+18,03-02-2021 06:10,Vellore cmc road megavum traffic jam aagirathu.sp Mattrum collector kalanthu aalosidhu.yella roadugalium one way aaga mattrinal mattumey traffic prachanai theerum. Ithu nadakum varail megavum adhigamaga pagiravum.thanks for more sharing friends. https://t.co/8CaxcRBpUl,Vellore,0,0
1.33708E+18,10-12-2020 17:16,"@RanipetP Dear sir 
My wife on way to Vellore got struck traffic jam near ocheri bcoz truck overturned, still there for more than 3 hours, kindly clear the traffic asap as kids are yet  to sleep",Vellore,0,0
1.33364E+18,01-12-2020 05:15,@nitin_gadkari heavy traffic jam in NH between chennai and vellore for last 3 -4 hrs. Please look into sir. Regards.,Vellore,1,0
1.27112E+18,11-06-2020 16:22,"@CMOTamilNadu Sir, Bagayam to Katpadi route in Vellore is filled with Traffic jam always. For so many years it has been circulated that the fly over bridge is going to be built. But till now nothing happened.",Vellore,0,0
1.22506E+18,05-02-2020 14:26,"In Vellore,
1. Garbage collection &amp; disposal, solid &amp; Liquid logging in streets &amp; scavenger lanes
2. More Traffic Jam, No Ring road, Roads widening, connecting the roads etc., very essential in smart city agree ?",Vellore,0,0
1.22506E+18,05-02-2020 14:25,"In Vellore,
1. Garbage collection &amp; disposal, solid &amp; Liquid logging in streets &amp; scavenger lanes
2. More Traffic Jam, No Ring road, Roads widening, connecting the roads etc., very essential in smart city agree ?",Vellore,0,0
1.20152E+18,02-12-2019 15:15,"`துரைமுருகனின் யோசனை சாத்தியமில்லை!' - போக்குவரத்து நெரிசலில் தவிக்கும் வேலூர் #HeavyTraffic #Vellore #DuraiMurugan
https://t.co/vkJjGmnOay",Vellore,0,5
1.20152E+18,02-12-2019 15:10,"`துரைமுருகனின் யோசனை சாத்தியமில்லை!' - போக்குவரத்து நெரிசலில் தவிக்கும் வேலூர் #HeavyTraffic #Vellore #DuraiMurugan
https://t.co/OnGdBPROoF",Vellore,1,7
1.20152E+18,02-12-2019 15:09,"`துரைமுருகனின் யோசனை சாத்தியமில்லை!' - போக்குவரத்து நெரிசலில் தவிக்கும் வேலூர் #HeavyTraffic #Vellore #DuraiMurugan
https://t.co/5rXcHTadJp",Vellore,1,6
1.19028E+18,01-11-2019 14:45,@VelloreDmk Sir we r in vellore from Indore. Heavy traffic jam tatpari to vellore mandir. No local police to control it. Kindly help.,Vellore,0,0
8.52385E+17,13-04-2017 04:54,"கத்திப்பாராவுக்குப் பூட்டு..  
https://t.co/c3eZ18HWlL?
#kathipara #chennai #tnfarmers #delhi #protest",,0,1
7.65949E+17,17-08-2016 16:31,"@PMOIndia Huge traffic jam at most of the toll plaza of NHAI,caught in jam while traveling from vellore to chennai . https://t.co/16e7TNkbd2",Vellore,1,0
6.72323E+17,03-12-2015 07:55,"@SoonaaPaanaa apdi illa..vellore buses r getting crowded..ellorum B'lore highway eduthaa, anga traffic jam aagum @ArchanaArchuu",Vellore,0,0
6.71992E+17,02-12-2015 09:58,@cheyyaruarun only road working is the national highway towards vellore. But complete traffic jam.,Vellore,0,0
6.25278E+17,26-07-2015 12:15,"huge traffic jam on NH46 near pallikonda, #Vellore. because of pattali makkal katchi manadu.#Frustrated",Vellore,0,0
3.02432E+17,15-02-2013 15:00,RT @arunkshan: 2kms Traffic Jam in chennai-Bangalore highway near vellore... 90 mins now...seems gonna take long time to clear!!,Vellore,0,0
2.6262E+17,28-10-2012 18:20,Had a very worst journey from vellore to oosur shocking traffic jam on the highway..,Vellore,0,0
9.89164E+16,04-08-2011 00:41,@parthi_vellore I got it and replied immediately. The delay may be traffic jam or hangover. pls wait and see.,,0,0
1.61586E+16,18-12-2010 15:51,"Traffic jam on toll pay road from pallikonda to vellore, reason deputy cm may cross the road!!!, with his team district, taluk, panchat etc",Vellore,1,0
1.96791E+18,16-09-2025 11:05,"On the way back from Bangalore, an accident landed us in CMC Vellore. First question on the admission form….Hindu or Christian? My co-passenger needed hand reconstruction surgery and they had no plastic surgeon on duty, finally done at Chennai’s Kauvery. 🙏…..But is this…",Vellore,2,7
1.9654E+18,09-09-2025 12:41,"பேருந்து லாரி இடையே  சிக்கி நூலிழையில் தப்பிய நபர் !

#bus #lorry #cctv #accident #vellore #news #zeetamilnews

https://t.co/b2Xik8GRGr",Vellore,0,1
1.96529E+18,09-09-2025 05:40,"பேருந்து மற்றும் லாரிக்கு இடையே சிக்கிய இளைஞர் உயிர் தப்பும் காட்சிகள் | Vellore | Kumudam News

#KumudamNews24X7 #KumudamNews #vellore #accident #velloreaccident #cctv #lorry #bus https://t.co/ugwlvsLBYG",Vellore,1,0
1.96493E+18,08-09-2025 05:55,"In a veiled dig at AIADMK members who allegedly threatened and attacked ‘108’ ambulance drivers in Vellore and Tiruchy, DMK cadres offered prayers at a temple ahead of ex-CM Edappadi K Palaniswami’s visit. 

https://t.co/PWkbQZLXLY",Vellore,0,0
1.96095E+18,28-08-2025 06:11,"தென்னை மரம் வெட்டும் போது விபத்து.. மின்கம்பத்தில் சிக்கி சிறுமி உயிரி*ப்பு..!

#Vellore #Accident #Coconuttree #Girl #Electricpole #TamilNews #NewsTamil #NewsTamil24x7 https://t.co/RANzqs6EXX",Vellore,0,1
1.95984E+18,25-08-2025 04:27,"Cuddalore: In Virudhachalam's Poovanur village, a school van lost control and overturned on the railway track. A major accident was averted as no train was approaching. The injured students were rescued with the help of locals and admitted to the hospital. https://t.co/YjL6QAMr2f",,0,0
1.95811E+18,20-08-2025 10:12,"An accident occurred at the Madurai TVK conference venue when a 100-ft flagpole fell on a nearby car. Fortunately, no one was injured as the car was empty. https://t.co/q06n2OGIiN",,0,0
1.95453E+18,10-08-2025 12:57,"#WATCH | A worker died of an electric shock while grinding ginger and garlic for biryani at a hotel in Vellore. The tragic incident was caught on CCTV, showing the moments leading up to the accident.

#CCTV #Vellore #Hotel #Tamil #Tamilnadu #Electriccooker https://t.co/YJHJVoYEG3",Vellore,0,0
1.95449E+18,10-08-2025 10:10,"#DINAMANI | சமையல் வேலையின்போது மின்சாரம் தாக்கி ஊழியர் உயிரிழப்பு! சிசிடிவி காட்சி! | Vellore

#Electrocution #WorkplaceSafety #CCTV #Accident #TragicNews #SafetyFirst #KitchenSafety #ViralVideo #IndiaNews #Unfortunate https://t.co/V5P38GdwAF",Vellore,1,2
1.95448E+18,10-08-2025 10:03,"பிரியாணிக்கு இஞ்சி பூண்டு அரைத்த ஊழியருக்கு நேர்ந்த சோகம் | பதற வைக்கும் CCTV காட்சி

https://t.co/TjuMysZ7v8

#vellore #electricshock #accident #ThanthiTV",Vellore,0,0
1.95446E+18,10-08-2025 08:30,"#JUSTNOW | மின்சாரம் தாக்கி இளைஞர் பலி.. பதறவைக்கும் சிசிடிவி

#Vellore #Accident #CCTV #TNPolice #KumudamNews https://t.co/MlxSd7q2Up",Vellore,1,1
1.95406E+18,09-08-2025 06:12,"Vellore accident || குறுக்கே வந்த குசும்பு பிடித்த நாய்..ஓட்டுநர் அடித்த சடன் பிரேக் - ஆட்டோவில் சொருகிய பல்சர் பைக்

https://t.co/X2JCfUimiL 

#bikeaccident #autoaccident #accidentnews #dog #vellore #thanthitv",Vellore,0,0
1.95374E+18,08-08-2025 08:52,"In Ulundurpet, MLAs Manikkannan and Udayasuryan presented the ₹3 lakh solatium announced by the CM to the family of Moorthy, who died in a firecracker accident in Keelakuppam village last month. https://t.co/4OH2RcTAJE",,0,0
1.9534E+18,07-08-2025 10:27,"In Nellai, the organs of Suppiah (57), who was declared brain-dead after a road accident, were donated. His kidneys, corneas, liver, and skin were among the organs donated. https://t.co/KdVTAhZKAU",,0,0
1.95267E+18,05-08-2025 09:55,"ஆம்பூர் அருகே தனியார் சொகுசுப் பேருந்து கவிழ்ந்து விபத்து: 20க்கும் மேற்பட்டோர் படுகாயம்

#zeetamilnews #ambur #bus #accident #vellore #hospital #newsupdate #tamilnews

https://t.co/dKPIo8FK1P",Vellore,0,0
1.95255E+18,05-08-2025 01:50,hello friends this young man had a terrible road accident and his family is running pillar to post for his treatment in CMC vellore . His sister  Deborah Hrangkhawl had contacted me and i am also helping them in my personal capacity . The medical costs are high and i appeal to… https://t.co/uBcGOAg174,Vellore,8,26
1.95159E+18,02-08-2025 10:42,"In response to the DMK general body announcement, Chief Minister M.K. Stalin presented a cheque for ₹10 lakh to the family of DMK member Saritha, who died in a road accident in Tindivanam on June 2, at the Anna Arivalayam in Chennai today. https://t.co/jO1IOPhNwP",,0,0
1.9505E+18,30-07-2025 10:22,"In Chennai's Pudhuvannarpettai Thiruvottiyur Highway, a hundred-year-old building collapsed after a Banyan tree, with its roots, fell onto it. A major accident was averted as no one was nearby. https://t.co/rYmG5Gd0ok",,0,0
1.95045E+18,30-07-2025 06:57,"A case has been filed against four individuals, including director Ranjith, under four sections (including causing death by negligence) following the death of Mohanraj. Mohanraj died in a car chase accident during the shooting of the film 'Vettuvam' near Nagapattinam on July 13. https://t.co/datEuLnprv",,0,0
1.94942E+18,27-07-2025 10:30,"""The news of the death of many devotees in the stampede accident on the way to the Mansa Devi temple in Haridwar is deeply painful"" - President Droupadi Murmu on X platform. https://t.co/8uiTVM3mXc",,0,0
1.9484E+18,24-07-2025 15:20,"The body of Radha (a) Radhakrishnan (55) was found in the river at Nellorepet, Gudiyatham. Gudiyatham City Police have launched an investigation to find out whether it was an accident, murder or suicide. https://t.co/qDGfZbH6nU",,0,0
1.94801E+18,23-07-2025 13:09,"@ThilakChri82409 @CMOTamilnadu @mkstalin @Subramanian_ma @Vellore_Corpn Yes 

Soooo worst ..Katpadi streets everywhere stray dogs and causing danger for public and children but corporation sleeping ..Also  vellore and Katpadi roads stray cattles roaming  at roads ..will corporation take action after any severe accident???",Vellore,0,0
1.94697E+18,20-07-2025 16:37,"Hi @Vellore_Corpn if theerthagiri comes under the corporation limit,

Please build an  overbridge on NH as so many devotees are crossing NH messy and anytime soon we can witness an accident.
@vellore_smart @Updates_Vellore @Nammavellore @katpadidmk @dmkathiranand @KARTHIKEYANMLA",,0,7
1.94694E+18,20-07-2025 14:20,"Ajith Kumar's car was involved in an accident at the GT4 European Series car race in Italy. While turning on a curve, his car collided with a broke down car on the track, but Ajith escaped unhurt. He also helped clear the debris on the circuit. https://t.co/J931r6N3CD",,0,0
1.94682E+18,20-07-2025 06:15,Chennai police questions Madurai Aadheenam in a case related to inciting religious conflict over a car accident. Tension rose as BJP members blocked Cyber Crime police from entering. https://t.co/sVecyOgAYa,,0,0
1.94654E+18,19-07-2025 12:15,"Near Sathuvachari, a car attempting to overtake scraped a Tata Ace vehicle, causing the Tata Ace to lose control, overturn, and crash. Millions of duplicate books were scattered on the national highway. Sathuvachari police are investigating the accident. https://t.co/igxqeWatCE",,0,0
1.94606E+18,18-07-2025 04:04,"Mani (55), a daily wage worker from Ambur Samiyar Mutt, was seriously injured in an auto accident on the Marapattu National Highway and died at the Vellore Government Hospital early this morning. Ambur taluk police are investigating. https://t.co/kD4v5a4lq8",Vellore,0,0
1.94504E+18,15-07-2025 08:30,"In Bengaluru's J.P. Nagar, residents set up a memorial plaque for 'Pikachu', a friendly street dog that died in a road accident. Pictures went viral on social media. https://t.co/Sxd9c2tzHg",,0,1
1.94497E+18,15-07-2025 04:15,"World's oldest marathon runner, Fauja Singh (114) of Punjab, died in a road accident. He started running at age 89 to overcome the grief of his wife and son's death. https://t.co/vMeatxKT7T",,0,0
1.94438E+18,13-07-2025 12:50,"Due to a freight train accident near Thiruvallur, the Nilgiri Express train from Chennai Central to Mettupalayam will depart from Katpadi today at 9:05 PM. https://t.co/HCj68c2nq7",Katpadi,0,0
1.94394E+18,12-07-2025 07:27,"அதிவேகமாக மோதிய டூரிஸ்ட் வேன்..இடித்த வேகத்தில் உடைந்து ஓடிய டிராக்டர்.. நெஞ்சை பதறவைக்கும் சிசிடிவி

https://t.co/5XuKXILKrU

#Vellore #thanthitv #Accident",Vellore,1,2
1.94354E+18,11-07-2025 05:35,"Investigation report on the Ahmedabad plane crash, is expected today (July 11). Submitted to Aviation Ministry, it may reveal accident cause. This is the first time Black Box data was downloaded &amp; analyzed in India. https://t.co/Q7Z1u6C0y1",,0,0
1.94316E+18,10-07-2025 04:20,"Following the Cuddalore train accident, Railway Minister Ashwini Vaishnaw ordered surveillance cameras, uninterrupted power, and interlocking tech at all railway gates. He also mandated daily checks, loudspeaker announcements at non-interlocking gates, and identification of pub… https://t.co/Td2gBZNGDG",,0,0
1.94316E+18,10-07-2025 04:10,"Horrific accident on Madurai-Thoothukudi four-lane road near Virudhunagar Aruppukottai: Van collided with container truck, killing 2 drivers and 1 helper. Aruppukottai police launched an investigation. https://t.co/TzaXwo3bkv",,0,0
1.94286E+18,09-07-2025 08:00,"Anandraj has been appointed as the new gatekeeper at the Chemmanguppam railway gate in Cuddalore, where the accident occurred yesterday. https://t.co/xTEjpZ2bB5",,0,0
1.94255E+18,08-07-2025 11:29,"பம்பு செட் கட்டடத்தின் மீது கார் மோதிய விபத்தில் 2 பேர் உயிரிழப்பு | Vellore | Kumudam News 

#vellore #accident #caraccident #pernambut #kumudamnews https://t.co/adnsTf8z36",Vellore,2,4
1.94249E+18,08-07-2025 07:56,"🙏
https://t.co/meE5Hhlxpg #Cuddalore #cuddaloretrainaccident #cuddaloreaccident #TrainAccident #accident #railwaytrack #Gatekeepers #Schoolbusaccident #schoolbus #கடலூர் #பள்ளிவாகனம் #TamilNadu #TamilNews #Vellore #Chennai #TNGovt #DrMGR #condolences #AnbilMaheshPoyyamozhi #news https://t.co/pTGFIAggfX",Vellore,0,1
1.94226E+18,07-07-2025 16:17,"பைக்கில் சென்ற வாலிபர்.. தனியார் பேருந்து மோதி உயிரிழப்பு.. | Vellore | Kumudam News 

#vellore #saidapet #accident #privatebus #protest #kumudamnews https://t.co/5qXjYA8XUd",Vellore,0,0
1.94221E+18,07-07-2025 12:55,"தேங்காய் நார் கம்பெனியில் பயங்கர தீ விபத்து - பல லட்சம் மதிப்பிலான பொருட்கள், டிராக்டர் எரிந்து சேதம்

https://t.co/PTDjtGo2xl

#vellore  #fireaccident  #thanthitv",Vellore,0,2
None,,,,0,0
1.94983E+18,28-07-2025 13:45,All lanes on Rutherford Road from Weston Road to Vellore Woods Boulevard in  @City_of_Vaughan are closed due to a collision. #onYRRoads,Vellore,0,1
1.93034E+18,04-06-2025 19:08,"Vellore Village Library will be closed as of 3 pm today due to a maintenance issue.

Our nearest open location is Pierre Berton Resource Library at 4921 Rutherford Road https://t.co/0qQftu4qnb",Vellore,0,0
1.84745E+18,19-10-2024 01:16,"The roads are pathetic after Chithoor collectorate towards Christianpet, Vellore. Not sure who will fix it. If the authorities have closed for ROB construction they should make sure the alternative road is good to drive. That small stretch needs a revamp. @manachittooru",Vellore,0,0
1.74422E+18,08-01-2024 05:07,"{IN Fighting Stigma} Tamil Nadu: Severe traffic jams due to heavy rain in Chennai; Schools closed in Vellore, other districts: Traffic moved at a snail's pace in Mayiladuthurai and Velachery Main Road. Due to continuous downpour, schools were also shut… https://t.co/HikQPT8Bnt",Vellore,0,0
1.71069E+18,07-10-2023 16:02,"Flooding update: 

Vellore Road, Maddiston now open. ✅️

Stirling Road, Camelon at the bus depot now closed ⛔️

@falkirkcouncil @mcgillswest",Vellore,7,8
1.71065E+18,07-10-2023 13:44,"Flooding update: 

Vellore Road, Maddiston now closed at Crosshall Terrace ⛔️

@falkirkcouncil @mcgillswest",Vellore,1,1
1.68672E+18,02-08-2023 13:02,"@darkwallss @dhans4all @RangaRX @TwitsKEN @iVenpu They are reducing the Number of showrooms and service centres. Recently Vellore and Ambattur shops closed.
Taking a week time for General Service in Mount Road showroom.
Spare arrival also taking months for tnt 25/ 300",Vellore,0,2
1.64493E+18,09-04-2023 05:14,"@SortedEagle @sowmiyasid But gates are closed, she's standing on the road, so Rahul's Ghar is road",,0,0
1.60886E+18,30-12-2022 16:31,"ROAD CLOSURE UPDATES:

Vellore Road, Maddiston is open.

A883 Checkbar to Denny is still closed, high water levels from the river are affecting the area.

Hallam Road - crews on site removing water.",Vellore,1,2
1.60882E+18,30-12-2022 13:33,"ROAD CLOSURES:

A883 Checkbar Roundabout to Denny remains closed due to flooding.

Vellore Road, Maddiston remains closed due to flooding.

Hallam Road, Stenhousemuir remains closed due to flooding. 

Crews are currently out working on flooding issues across the network.",Vellore,11,13
1.60436E+18,18-12-2022 06:22,#Vellore Route connecting NH to Service road near green circle that was closed two months ago with barricades is removed now. Two wheelers and cars are allowed to pass through it now.,Vellore,7,37
1.59417E+18,20-11-2022 03:24,"Adea GMaps dongiri! - @Nammavellore #NH48 Green circle exit is closed..,
And you deny my valid edits reporting this!

@googlemaps don't just MISLEAD atleast 100 bikes/cars per busy hour by showing wrong direction,
Also resulting ROAD HAZARD as they stop in busy highway!
#Vellore https://t.co/2pCgFntDlC",Vellore,2,4
1.58391E+18,22-10-2022 19:50,"ROAD CLOSURE: Major Mackenzie Dr W/Vellore Av  #Vaughan. Please use alternate routes. Roads closed for motor vehicle investigation. Any witnesses, please contact YRP at 905-881-1221.",Vellore,4,16
1.57805E+18,06-10-2022 15:31,"Temporary road closure: To install new underground sewers, Vellore Park Avenue at Thule Street, south of Zachary Place and north of Major Mackenzie Drive, will be closed from Oct. 17 to Oct. 28. Details: https://t.co/EgJcXpeHjb https://t.co/OR9psfu0TX",Vellore,0,1
1.56996E+18,14-09-2022 08:01,Currently the passage from NH to service road near Green circle is closed to reduce traffic congestion. Do you think it is a good move to reduce traffic near #Vellore Green circle?,Vellore,1,1
1.56866E+18,10-09-2022 18:01,"Though our family function was scheduled for 6:00AM, we accepted it as we were left with no choice. All of these convo were conducted with the Vellore agent and the Madurai office while sitting on the road with stray dogs, as their Vellore office was closed for unknown reasons.",Vellore,22,55
1.56075E+18,19-08-2022 22:23,"@nitin_gadkari @narendramodi Sir wait time at toll on way chennai to vellore is more and etc lane 1 is closed, still toll operators charging toll. Road condition is worst. Pls refund toll",Vellore,0,0
1.35361E+18,25-01-2021 07:29,"@nitin_gadkari @NHAI_Official @MORTHIndia Dear Gadkari Ji, travelled Pune-&gt;Vellore.. realised paid 1 INR per KM toll through FastTag for 1) Broken road just after/before toll 2) Highway is not completed and roads closed with horrible service lane but toll exist on every 60 Km.",Vellore,0,0
1.29346E+18,12-08-2020 08:08,"⛔️ROAD CLOSURES AND FLOODING⛔️

Current road closures and flooding due to last nights adverse weather are:

A9 at Falkirk Fire Station is currently closed.  

Whitecross-
Vellore Road to Maddiston flooding. The road is open but passable with care.",Vellore,22,17
1.29334E+18,12-08-2020 00:06,Road closure @City_of_Vaughan. Rutherford Road closed from Sweet River Boulevard to Vellore Woods Boulevard due to a collision #onYRRoads,Vellore,5,0
1.25787E+18,06-05-2020 03:16,"In a bid to block two minor service roads, the police, which was short on metal barricades, closed the arterial Arcot Road in Vellore town preventing residents of Kagithapattarai locality from approaching the CMC Hospital directly on Tuesday. #lockdown
https://t.co/y2nLbWUToD",Vellore,0,0
1.23057E+18,20-02-2020 18:52,Road closure @City_of_Vaughan. Rutherford Road closed between Weston Road and Vellore Woods Road due to a collision. #onYRRoads,Vellore,1,0
